feat,side,mode,n,y3,mkt,res,lo,hi,res_ex,n_ex,roi_lin,roi_mul,abs_res
f_p_front,最小残差(q2),データ選択,3196,18.39799749687109,20.139144536517392,-1.7411470396463042,-3.0844945413030187,-0.3977995379895898,-0.9206045997797813,1408,63.38705156168006,63.8567354586193,1.7411470396463042
f_p_mid,最上位,事前指定,1963,21.85430463576159,21.490201047820822,0.36410358794076725,-1.4640679691555922,2.1922751450371267,1.4704775656332492,2646,73.38699204271865,71.08429979972851,0.36410358794076725
f_p_mid,最大残差(q6),データ選択,996,36.64658634538153,34.62147722294603,2.025109122435498,-0.9673496485764717,5.017567893447467,-0.758553713365831,3610,81.27676833156862,73.9886507166258,2.025109122435498
f_p_mid,最小残差(q1),データ選択,2977,20.859926100100772,22.923176696001153,-2.0632505959003815,-3.5228082761113098,-0.6036929156894533,-2.211382500073669,1628,61.857059669473195,63.608497798274385,2.0632505959003815
f_p_back,最上位,事前指定,2505,15.728542914171657,18.56922881715864,-2.8406859029869835,-4.266413984346047,-1.4149578216279197,-1.281212810683932,2104,58.164241960811836,59.20682870172241,2.8406859029869835
f_p_back,最大残差(q4),データ選択,2258,30.159433126660762,29.05052320289132,1.108909923769441,-0.7841291036582676,3.00194895119715,0.5386743449259102,2349,76.92482213790485,72.5682068040609,1.108909923769441
f_p_back,最小残差(q9),データ選択,2505,15.728542914171657,18.56922881715864,-2.8406859029869835,-4.266413984346047,-1.4149578216279197,-1.281212810683932,2104,58.164241960811836,59.20682870172241,2.8406859029869835
f_last1_pos3c,最上位,事前指定,2583,19.008904374758036,20.522749873683637,-1.5138454989256034,-3.027027086873505,-0.0006639109777015761,0.8168272030240398,2026,64.46673388010339,64.74387808523701,1.5138454989256034
f_last1_pos3c,最下位,事前指定,1856,22.467672413793103,22.676909337011093,-0.20923692321799248,-2.108073277723758,1.689599431287773,0.2793795239796393,2753,70.66362461471454,69.2550416983382,0.20923692321799248
f_last1_pos3c,最大残差(q5),データ選択,2158,20.6209453197405,19.902150433850583,0.7187948858899174,-0.9882211376855079,2.4258109094653424,-0.8416205485163059,2446,75.07177570797711,72.42453938033992,0.7187948858899174
f_last1_pos3c,最小残差(q7),データ選択,2222,22.367236723672367,24.06782975853778,-1.7005930348654137,-3.4332505776124127,0.032064507881585325,-0.8446790254663467,2382,63.57968308438929,64.96098163691207,1.7005930348654137
f_last2_pos3c,最上位,事前指定,2776,21.289625360230545,21.404861594590383,-0.11523623435983621,-1.6380484072638284,1.4075759385441557,-0.8789984814172508,1833,71.11012788679078,69.52368302424398,0.11523623435983621
f_last2_pos3c,最下位,事前指定,1931,21.439668565510097,21.88138459849009,-0.44171603297999407,-2.2722408521591713,1.3888087861991831,1.312478419110061,2678,69.55934884334503,68.48893981016941,0.44171603297999407
f_last2_pos3c,最大残差(q1),データ選択,2323,22.040464916056823,21.429106949615008,0.611357966441814,-1.0743271888979842,2.297043121781612,-0.03531267544651939,2282,74.56145034059863,71.89419984952059,0.611357966441814
f_last2_pos3c,最小残差(q7),データ選択,2345,15.223880597014924,16.625835831362142,-1.4019552343472186,-2.856021164995364,0.05211069630092702,-0.8423840796843884,2259,64.99821263685072,64.00575974195448,1.4019552343472186
f_last3_pos3c,最上位,事前指定,2809,21.965112139551444,21.630548317518848,0.3345638220325964,-1.1964930371255325,1.8656206811907252,-1.9745508424820368,1800,73.24667815465484,70.98115665015935,0.3345638220325964
f_last3_pos3c,最下位,事前指定,2184,22.06959706959707,21.755923916221388,0.313673153375682,-1.4256505570858287,2.0529968638371927,0.5791377493857636,2425,73.1474474785345,70.90780612698376,0.313673153375682
f_last3_pos3c,最大残差(q3),データ選択,2145,26.293706293706293,25.552337062263753,0.7413692314425402,-1.1216640512037985,2.604402514088879,1.2548451765613422,2461,75.17900384935207,71.9280614313892,0.7413692314425402
f_last3_pos3c,最小残差(q7),データ選択,2971,14.776169639851902,16.471314251678795,-1.6951446118268931,-2.971190241488638,-0.41909898216514807,-0.43220823437530864,1633,63.60556309382226,62.70624444678889,1.6951446118268931
f_late_speed,最上位,事前指定,2184,20.741758241758244,21.216734733389107,-0.474976491630863,-2.1754691264375268,1.225516143175801,0.2704274031406967,2425,69.40136166475341,68.33515709734786,0.474976491630863
f_late_speed,最下位,事前指定,2259,22.000885347498894,22.060982975916428,-0.06009762841753252,-1.7683926348145436,1.6481973779794785,0.08885071858087956,2350,71.37203626501673,69.70958127609403,0.06009762841753252
f_late_speed,最大残差(q8),データ選択,2319,22.639068564036222,22.082144729217635,0.5569238348185873,-1.1463944929038536,2.2602421625410285,0.7285353442283149,2286,74.3028882153883,71.66291644363291,0.5569238348185873
f_late_speed,最小残差(q5),データ選択,2080,15.432692307692308,16.755285844899348,-1.3225935372070396,-2.8751467877769334,0.22995971336285392,-1.3489171003800926,2524,65.37518069826656,64.38238071814719,1.3225935372070396
f_last1_3f,最上位,事前指定,2181,20.72443833104081,21.841531745684893,-1.1170934146440854,-2.8182304004515535,0.5840435711633829,0.31436978974961616,2428,66.3513062804406,66.32493802207584,1.1170934146440854
f_last1_3f,最下位,事前指定,2317,21.579628830384117,21.577737826957446,0.001891003426671145,-1.6731655969757329,1.6769476038290754,0.3164452659584871,2292,71.66648226627669,69.90612581080484,0.001891003426671145
f_last1_3f,最大残差(q8),データ選択,2278,22.56365232660228,21.52932069418683,1.0343316324154528,-0.6822179070303904,2.750881171861296,0.6772809881791353,2327,76.5705752539734,73.25820075945833,1.0343316324154528
f_last1_3f,最小残差(q4),データ選択,2251,20.613060861839184,21.880680920472955,-1.2676200586337698,-2.9387649104501548,0.40352479318261514,-1.0249376113409618,2356,65.6363047214896,65.85046230871204,1.2676200586337698
f_last2_3f,最上位,事前指定,2364,21.362098138747886,21.68808552578713,-0.3259873870392449,-1.9782164111506728,1.326241637072183,0.4727530344603853,2245,70.10905991156359,68.84935316780498,0.3259873870392449
f_last2_3f,最下位,事前指定,2345,21.705756929637527,22.418573239964772,-0.7128163103272467,-2.381357877461613,0.9557252568071197,0.4629542347958149,2264,68.27162252594559,67.67747408104225,0.7128163103272467
f_last2_3f,最大残差(q8),データ選択,2389,22.771033905399747,22.071543585415636,0.6994903199841113,-0.9821359447388102,2.3811165847070326,0.8511718403301616,2216,74.98007901992453,72.11526750848535,0.6994903199841113
f_last2_3f,最小残差(q5),データ選択,1886,7.423117709437964,9.075793096150205,-1.6526753867122421,-2.835797784979912,-0.46955298844457216,-0.6182479169548671,2718,63.807291913116856,57.171414375875536,1.6526753867122421
f_last3_3f,最上位,事前指定,2420,22.066115702479337,21.50856477340008,0.5575509290792563,-1.0946942566228444,2.209796114781357,0.5649228790823774,2189,74.30586691312648,71.71196701654581,0.5575509290792563
f_last3_3f,最下位,事前指定,2313,21.6169476869866,22.575170349596313,-0.9582226626097146,-2.635776730326249,0.7193314051068203,0.7113163662655603,2296,67.10594235260386,66.93303394485275,0.9582226626097146
f_last3_3f,最大残差(q8),データ選択,2414,22.535211267605636,21.938044024669626,0.5971672429360086,-1.0695826113576414,2.2639170972296587,1.5327814964837678,2191,74.49404440394605,71.80272160244951,0.5971672429360086
f_last3_3f,最小残差(q6),データ選択,4142,21.84934814099469,23.468705718399942,-1.6193575774052533,-2.877809326832473,-0.3609058279780337,0.13397480375856446,464,63.96555150732505,65.07684971558183,1.6193575774052533
f_recent,最上位,事前指定,2018,24.62834489593657,23.90168320139941,0.726661694537159,-1.1531620452950526,2.6064854343693704,1.498237803991445,2591,75.10914304905151,72.02510775999131,0.726661694537159
f_recent,最下位,事前指定,2159,15.516442797591479,18.06361483395692,-2.5471720363654415,-4.074428347189659,-1.0199157255412237,-2.1452759776883212,2450,59.558432827264156,60.043316995043455,2.5471720363654415
f_recent,最大残差(q7),データ選択,2256,24.601063829787233,23.071960907587375,1.5291029221998598,-0.2481370675517447,3.3063429119514645,0.5880204878436657,2348,78.92073888044933,74.53264889750314,1.5291029221998598
f_recent,最小残差(q0),データ選択,2159,15.516442797591479,18.06361483395692,-2.5471720363654415,-4.074428347189659,-1.0199157255412237,-2.1452759776883212,2450,59.558432827264156,60.043316995043455,2.5471720363654415
f_recent_fukusho,最上位,事前指定,2328,25.42955326460481,24.09748273712688,1.332070527477927,-0.43688665586002573,3.1010277108158797,1.3560363415146743,2281,77.98483500552015,73.7639608496223,1.332070527477927
f_recent_fukusho,最下位,事前指定,1040,33.75,35.965278345927246,-2.2152783459272465,-5.089162326643132,0.6586056347886391,-0.3033503230018775,3569,61.134927856845586,65.59451527968365,2.2152783459272465
f_recent_fukusho,最大残差(q9),データ選択,2328,25.42955326460481,24.09748273712688,1.332070527477927,-0.43688665586002573,3.1010277108158797,1.3560363415146743,2281,77.98483500552015,73.7639608496223,1.332070527477927
f_recent_fukusho,最小残差(q0),データ選択,1040,33.75,35.965278345927246,-2.2152783459272465,-5.089162326643132,0.6586056347886391,-0.3033503230018775,3569,61.134927856845586,65.59451527968365,2.2152783459272465
f_career_runs,最上位,事前指定,4580,20.91703056768559,21.33897878246876,-0.42194821478317157,-1.5998656004712726,0.7559691709049295,7.749228007399289,29,69.65324597977994,68.51782606777908,0.42194821478317157
f_career_runs,最下位,事前指定,1818,21.067106710671066,22.33939886713455,-1.272292156463481,-3.1468143668290063,0.602230053902044,-1.1967532263752716,2791,65.61411225679848,65.91899664956362,1.272292156463481
f_career_runs,最大残差(q5),データ選択,2585,22.127659574468083,21.04356219740289,1.0840973770651963,-0.5161427338788982,2.684337488009291,0.5438442495683871,2019,76.80696254105969,73.5010256222784,1.0840973770651963
f_career_runs,最小残差(q1),データ選択,1748,17.73455377574371,21.027986010351146,-3.293432234607438,-5.084055483137854,-1.5028089860770217,-0.6720776284747904,2857,56.01369688561468,58.95216538161396,3.293432234607438
